title,body,created_at,updated_at,closed_at,state,labels,number,url,milestone,locked,assignee,assignees,commit_shas,contrib_complexity
NullPointerException thrown if schema is missing,"This code throws a `NullPointerException` if the directory that the schemas are supposed to be in doesn't exist - a more helpful exception should be thrown:

    final Graph graph = new Graph.Builder()
                .addSchemas(StreamUtil.openStreams(MyClass.class, ""directory_that_doesnt_exist""))
                .storeProperties(StreamUtil.openStream(MyClass.class, ""mockaccumulostore.properties""))
                .build();",2017-06-15 08:40:16+00:00,2017-06-15 15:51:57+00:00,2017-06-15 15:51:51+00:00,closed,"[Label(name=""enhancement""), Label(name=""p:low"")]",974,https://github.com/gchq/Gaffer/issues/974,"Milestone(title=""v0.7.5"", number=39)",False,"NamedUser(login=""m55624"")","[NamedUser(login=""m55624"")]","['a40b1c8ba58d682ccff29fcf8c49233c45efb014', 'e8004024edc30951e1125e46151dce92b16bf646']",2.0
gh-972 - added validation for store traits,,2017-06-14 10:42:37+00:00,2017-06-14 12:25:13+00:00,2017-06-14 12:25:11+00:00,closed,[],973,https://github.com/gchq/Gaffer/pull/973,,False,,[],[],
Every operation should be validated against the Store's traits,"For example if an operation contains a view with a postAggregationFilter and the store does not have the POST_AGGREGATION_FILTERING trait then the operation should be rejected.

This logic should be added to the ViewValidator class.",2017-06-14 10:05:23+00:00,2017-06-14 12:25:24+00:00,2017-06-14 12:25:23+00:00,closed,"[Label(name=""enhancement""), Label(name=""p:normal"")]",972,https://github.com/gchq/Gaffer/issues/972,"Milestone(title=""v0.7.5"", number=39)",False,"NamedUser(login=""p013570"")","[NamedUser(login=""p013570"")]","['e472809e16deea2cb6e0b2e4b47ad0d32d0ca1b0', '0000f5858de111a02ccfe05791bb496fe3264f35', '5f88c5951abdb827e31516381ae628d1e47eadac']",2.0
gh-970 upgraded to 2.1 and added unit tests,,2017-06-14 09:15:39+00:00,2017-06-14 15:02:21+00:00,2017-06-14 09:48:09+00:00,closed,[],971,https://github.com/gchq/Gaffer/pull/971,,False,,[],[],
Bug in JCS cache 2.0 means the cache age off doesn't work properly,"We need to update to JCS version 2.1 to fix the bug: https://issues.apache.org/jira/browse/JCS-172

In addition the cache.ccf files in our code base need updating from MaxLifeSeconds to MaxLife: http://commons.apache.org/proper/commons-jcs/UpgradingFrom13.html
",2017-06-14 08:05:21+00:00,2017-06-14 09:48:17+00:00,2017-06-14 09:48:17+00:00,closed,"[Label(name=""bug""), Label(name=""p:high"")]",970,https://github.com/gchq/Gaffer/issues/970,"Milestone(title=""v0.7.5"", number=39)",False,"NamedUser(login=""d47853"")","[NamedUser(login=""d47853"")]","['71d96f45f4fc43cfef127bd88377b956ed870aaf', 'f730b3631bd74c4e8d3f3b0f58558cf20c0c3b54']",1.0
Gh 822 add group by function,,2017-06-13 17:02:54+00:00,2017-06-27 10:38:06+00:00,2017-06-27 10:37:28+00:00,closed,[],969,https://github.com/gchq/Gaffer/pull/969,,False,,[],[],
Gh 515 aggregator schema validation,,2017-06-13 16:13:30+00:00,2017-06-28 13:09:04+00:00,2017-06-15 11:11:10+00:00,closed,[],968,https://github.com/gchq/Gaffer/pull/968,,False,,[],[],
gh-190 Refactor Accumulo Store,If else replaced by switch.,2017-06-13 13:11:42+00:00,2017-06-13 15:48:01+00:00,2017-06-13 15:47:49+00:00,closed,[],967,https://github.com/gchq/Gaffer/pull/967,,False,,[],[],
Updating develop with release branch,,2017-06-13 09:52:13+00:00,2017-06-13 09:53:19+00:00,2017-06-13 09:53:16+00:00,closed,[],966,https://github.com/gchq/Gaffer/pull/966,,False,,[],[],
Updating master with release 0.7.4,,2017-06-13 09:42:16+00:00,2017-06-13 09:52:30+00:00,2017-06-13 09:52:27+00:00,closed,[],965,https://github.com/gchq/Gaffer/pull/965,,False,,[],[],
Gh 882 speed up build,,2017-06-13 08:39:22+00:00,2017-06-13 08:39:32+00:00,2017-06-13 08:39:29+00:00,closed,[],964,https://github.com/gchq/Gaffer/pull/964,,False,,[],[],
Gh 945 improve cache service loader,,2017-06-12 14:30:51+00:00,2017-06-13 09:46:56+00:00,2017-06-13 09:41:31+00:00,closed,[],963,https://github.com/gchq/Gaffer/pull/963,,False,,[],[],
gh-961 - updated koryphe version to 0.1.2,,2017-06-12 13:42:56+00:00,2017-06-13 05:56:46+00:00,2017-06-13 05:56:44+00:00,closed,[],962,https://github.com/gchq/Gaffer/pull/962,,False,,[],[],
Update to koryphe version 0.1.2,,2017-06-12 13:26:11+00:00,2017-06-13 05:56:54+00:00,2017-06-13 05:56:54+00:00,closed,"[Label(name=""enhancement""), Label(name=""p:high"")]",961,https://github.com/gchq/Gaffer/issues/961,"Milestone(title=""v0.7.4"", number=38)",False,"NamedUser(login=""p013570"")","[NamedUser(login=""p013570"")]","['158183ef2088af595ce5645b3360d142a0cfdfc1', '118386836cf7d0908af8da452310dcc832ca6132', 'ddb36536343c61f19fbdadb9899558765bd22e19']",1.0
Gh 959 json property serialisation,,2017-06-12 13:24:38+00:00,2017-06-12 13:30:26+00:00,2017-06-12 13:30:24+00:00,closed,[],960,https://github.com/gchq/Gaffer/pull/960,,False,,[],[],
Json Serialisation of Element properties was changed incorrectly,"The jackson annotation on getProperties was changed from using WRAPPER_OBJECT to PROPERTIES incorrectly so the format of json output changed.

It is supposed to look like:

```json
""count"": {
   ""java.lang.Long"": 10
}
```

But looks like:
```json
""count"": [
   ""java.lang.Long"",
  10
]
```",2017-06-12 12:55:46+00:00,2017-06-12 13:36:02+00:00,2017-06-12 13:36:02+00:00,closed,"[Label(name=""bug""), Label(name=""p:high"")]",959,https://github.com/gchq/Gaffer/issues/959,"Milestone(title=""v0.7.4"", number=38)",False,"NamedUser(login=""p013570"")","[NamedUser(login=""p013570"")]","['3f6923644e94880b9a20272654a10ff968f42bf9', '00a24c3709c915f518b69cc1007d5a26b98db59c']",1.0
Gh 882 speed up build,,2017-06-12 12:41:54+00:00,2017-06-12 13:23:58+00:00,2017-06-12 13:23:55+00:00,closed,[],958,https://github.com/gchq/Gaffer/pull/958,,False,,[],[],
GH-935 - updates to OperationHandler JavaDoc to state all instances m…,…ust be stateless,2017-06-12 09:41:40+00:00,2017-06-12 13:32:42+00:00,2017-06-12 13:32:38+00:00,closed,[],957,https://github.com/gchq/Gaffer/pull/957,,False,,[],[],
GH-952 - updates to groupIds in documention,,2017-06-12 09:13:24+00:00,2017-06-12 09:56:14+00:00,2017-06-12 09:56:12+00:00,closed,[],956,https://github.com/gchq/Gaffer/pull/956,,False,,[],[],
Create a federated Gaffer Store,"This should be done after gh-954.

We have a [federated rest api](https://github.com/gchq/gaffer-tools/tree/master/federated-rest) in gaffer-tools, but it would also be useful to have a federated gaffer store.

This store would hold a list of Graphs. 
Each operation would be executed on each graph and the results would be merged together.

All operations (including the core operations like Min and Max) would need a new Operation Handler that delegates the query to all of the configured Graphs and merges the result. Perhaps create a abstract handler - FederatedOperationHandler that does all the delegation then the handlers would just have to deal with taking a List of results and merging them together. 

e.g
```java
public abstract class FederatedOperationHandler<OP extends Output<O>, O> implements OutputOperationHandler<OP, O> {
    @Override
    public O doOperation(final OP operation, final Context context, final Store store) throws OperationException {
        final List<Graph> graphs = store.getGraphs();
        final List<O> results = new ArrayList<O>(graphs.size());
        for (final Graph graph : graphs) {
            results.add(graph.execute(operation, context.getUser()));
        }

        return mergeResults(results, operation, context, store);
    }

    protected abstract O mergeResults(final List<O> results, final OP operation, final Context context, final Store store);
}



public class MaxHandler extends FederatedOperationHandler<Max, Element> {
    @Override
    protected Element mergeResults(final List<Element> results, final Max operation, final Context context, final Store store) {
        return Collections.max(results, operation.getCombinedComparator());
    }
}

public class GetElementsHandler extends FederatedOperationHandler<GetElements, CloseableIterable<? extends Element>> {
    @Override
    protected CloseableIterable<? extends Element> mergeResults(final List<CloseableIterable<? extends Element>> results, final GetElements operation, final Context context, final Store store) {
        // Concatenate all the results into 1 iterable
        return new ChainedIterable<>(results);
    }
}

```

Delegate Graphs will need to be added, fetched and removed from the FederatedStore. We will need some need operations to do that.

AddGraph
- Inputs:
  - graphId
  - description
  - schema  (or a schema id to look up a schema)
  - store properties  (or a properties id to look up the properties to use)
  - access roles

GetGraph 
- Input: graphId
- Outputs:
  - description
  - schema

GetGraphs
- Output: Map of graph Id to description and schema

DeleteGraph
- Input: graphId
",2017-06-12 08:10:06+00:00,2017-09-08 08:03:37+00:00,2017-09-08 08:03:36+00:00,closed,"[Label(name=""enhancement""), Label(name=""p:high"")]",955,https://github.com/gchq/Gaffer/issues/955,"Milestone(title=""v1.0.0-RC1"", number=43)",False,"NamedUser(login=""GCHQDeveloper404"")","[NamedUser(login=""GCHQDeveloper404"")]",[],
Create a Graph Library to store and retrieve Schemas and StoreProperties,"Currently every time you construct a Graph instance you need to provide the original Schema and store properties. If the Graph instance is constructed with a different Schema then it will conflict with the original Schema and cause problems.

The Schema and Store Properties should be persisted by the Graph using a GraphLibrary so it doesn't have to be provided every time a user constructs a new Graph instance.

To implement this change we will need to introduce a few new IDs. A Schema ID, a Store Properties ID and a Graph ID. The Graph ID should be used to uniquely define a graph - it will be associated with a Schema ID and a Store Properties ID. 

We should write a GraphLibrary interface that has methods for persisting and retrieving schemas and store properties.

Then we can update the Graph.Builder class to allow Graphs to be built using just a Graph ID (and GraphLibrary), in which the Schema and Store Properties can be retrieved from the GraphLibrary.

Alternatively a user could create a new Graph with a new Graph ID, new Schema, but refer to existing Store Properties using a Store Properties ID.

In the case of accumulo and hbase, we should remove the 'accumulo.table' and 'hbase.table' properties and use the graphId instead. 

Note the Schema persisted should be the full (non-compact) schema including all the description fields.
",2017-06-12 08:09:33+00:00,2017-07-13 15:56:48+00:00,2017-07-07 09:24:53+00:00,closed,"[Label(name=""enhancement""), Label(name=""migration-required""), Label(name=""p:high"")]",954,https://github.com/gchq/Gaffer/issues/954,"Milestone(title=""v0.7.6"", number=40)",False,"NamedUser(login=""p013570"")","[NamedUser(login=""p013570""), NamedUser(login=""GCHQDeveloper404"")]","['82d2e86ab138720cfe8b0ccdaf545dd064a1d637', 'e343373d536d7b3000804d7125d4a06789497cf5', '09ba311975abff4e5bc3a292f60b394ab1c9ff5e', '683ee5cedb2093987229b97f78710c436eb2358e', 'b9ce13fc44d5eee37c41072e76676c5c342c4271', 'e98bf7659a52507609020c0f8dbc50d6d5f8418c', 'b5c9a49989be5354730c30cfaf13d2b54ae03536', '4a2f08034d0466b0824a7c4b51c560b260a6237c', '40433645c8d675c4fd45ea1dbe9c9dd10bda5752', '7342522cf8a4fa23c628c906138c5a1b7ce881a4', '60afea28476bfa0fc0c28cc43cbe22864c6d73dd', 'e12338f28eeb2ba42ba4c6189c4f32f647c26926', '484e9a17a5e5da7beb22a84f522951207fbdff4e', '309ab1f972c9dd0e38a7b1b29161992cc91cb219', '02d79a8bb0c060fac1b447cbe945024c5b8a1ad6', '37a46b97c36f94fc64e148b317c8e570e3c66c5e', '95cb0e2c4927815c1cf052f0ed98d8705ea5950a', 'f7377e6d7c68b2921d2d46dffe11e0d59536d1d1', 'bdc05cfb943bc0dd00ccb3dcfe184208d2a6b8d7', 'e4885a568a30d86fa1dad9a70fe01e70904f18bb', '9c93abaef6abb370ba87cda17ea20a33096761eb', '72e0fcc767e00fe8bb1b4ffbf8b20131f6699ed4', 'cda7dc56fa4281f0188ad9739b4ede7315caf815', '528c9869aeb7a0acf05290018acdfeaf9e980da1', '694a7f4da589cd0c0982aa27e6d0dd7ae159301d', '6f53911b6d8caa473d2399a67b1378cdca7f0f0d', '1eaad32659a1e6a98e1d5ead71c7af1154839f9e', 'f0265c0c0a9b87d583362033e7748033829bc631', 'bd61438b5395b4e3f0500a75463d70b3da31a355', '8415f2f9178b0199a7104b3359875bd36f2b1240', 'f343976101dbe9ded8a564de1dac783ee24047c4', 'b431af4c0d819f070568b937852676879a6b24aa', 'a5e56dbe9bca6eceffa4b667aee8f1c961ee916e', '3c496128f5605ecf6e744a0b975e8ffbc0697e9c', 'a96f273c1063cb8ccc8f6d769e444b9c372ea581', 'ca057f6766db450ba97f14c7fb74c13b34589ac9', 'e7196d323b8b4214e3f2091ae17b1b463bc23042']",4.0
Gh 874 accumulo and hbase serialisers,,2017-06-09 16:11:56+00:00,2017-06-12 15:12:18+00:00,2017-06-12 15:12:14+00:00,closed,[],953,https://github.com/gchq/Gaffer/pull/953,,False,,[],[],
User Guide error?,"This page: https://github.com/gchq/Gaffer/wiki/User-Guide has two POM dependencies for getting started:

<dependency>
    <groupId>uk.gov.gchq.gaffer.core</groupId>
    <artifactId>graph</artifactId>
    <version>[gaffer.version]</version>
</dependency>
<dependency>
    <groupId>uk.gov.gchq.gaffer</groupId>
    <artifactId>accumulo-store</artifactId>
    <version>[gaffer.version]</version>
</dependency>

When I put it in my POM (with version 0.7.3) and started building I got this error:
""The POM for uk.gov.gchq.gaffer.core:graph:jar:0.7.3 is missing, no dependency information available""

Looking around at the project, I dropped the "".core"" in the first dependency group, changing it to: ""uk.gov.gchq.gaffer"", rebuilt and it completed build and has been working (so far).  

So, I think this is just a small documentation update...



Thanks,
Jeff",2017-06-08 21:02:17+00:00,2017-06-12 09:56:59+00:00,2017-06-12 09:56:54+00:00,closed,"[Label(name=""bug""), Label(name=""p:high"")]",952,https://github.com/gchq/Gaffer/issues/952,"Milestone(title=""v0.7.4"", number=38)",False,"NamedUser(login=""m55624"")","[NamedUser(login=""m55624"")]",[],
Gh 190 refactor accumulo store,Please pay close attention to the modified expected test values.,2017-06-08 15:36:17+00:00,2017-06-13 11:28:08+00:00,2017-06-13 11:27:40+00:00,closed,[],951,https://github.com/gchq/Gaffer/pull/951,,False,,[],[],
Gh 839 create timestamp set property,,2017-06-07 11:50:02+00:00,2017-06-15 10:00:32+00:00,2017-06-12 11:49:19+00:00,closed,[],950,https://github.com/gchq/Gaffer/pull/950,,False,,[],[],
gh-923 First version of Parquet Store,,2017-06-07 11:07:45+00:00,2017-07-26 16:04:21+00:00,2017-07-26 10:50:31+00:00,closed,[],949,https://github.com/gchq/Gaffer/pull/949,,False,,[],[],
Refactor Walkthroughs,"Update the walkthroughs for ease of reading, and wiki to match",2017-06-06 21:43:19+00:00,2017-06-27 13:04:23+00:00,2017-06-07 09:14:40+00:00,closed,"[Label(name=""invalid"")]",948,https://github.com/gchq/Gaffer/issues/948,,False,"NamedUser(login=""m55624"")","[NamedUser(login=""m55624"")]",[],
Gh 190 refactor accumulo store,,2017-06-06 20:33:41+00:00,2017-06-07 10:25:22+00:00,2017-06-07 10:25:22+00:00,closed,[],947,https://github.com/gchq/Gaffer/pull/947,,False,,[],[],
gh-190 Refactor AbstractCoreKeyAccumuloElementConverter.java,"Bugfix: getPropertiesFromColumnQualifier was not deserialising Empty in HBase and Accumulo.
getPropertiesFromColumnQualifier
buildColumnVisibility",2017-06-06 17:37:37+00:00,2017-06-06 19:03:54+00:00,2017-06-06 19:03:54+00:00,closed,[],946,https://github.com/gchq/Gaffer/pull/946,,False,,[],[],
Improve cache service loader,"Currently the shutdown hook on the service loader is not fired when gaffer shuts down. This could result in caches not being persisted properly or some left over process running in the background. Furthermore once the cache service is shut down it should be set to null to make it easier to test.
",2017-06-06 15:53:09+00:00,2017-06-13 09:41:45+00:00,2017-06-13 09:41:41+00:00,closed,"[Label(name=""enhancement"")]",945,https://github.com/gchq/Gaffer/issues/945,"Milestone(title=""v0.7.4"", number=38)",False,"NamedUser(login=""d47853"")","[NamedUser(login=""d47853"")]","['b54fea68c26bdafad397a2af65e1c31c1e38a9ed', '4bbe0f8e7c7646d6d88f3f13b5979ebe6a0f44c0', 'fabd2a0c9c0ba9694f98efc9512e294c9c627170', '63e397340d961674906d00137196f04549d7805b']",1.0
